,name,latitude,longitude,review_count,rating_avg,distance_avg,category
1504,Thomas House,53.343893,-6.280531,30.0,4.5,257.28294113692306,Music Venues
1505,Dragon Inn,53.343893,-6.280531,6.0,2.5,267.9059866155059,Fast Food
1506,Lark Inn,53.343893,-6.280531,2.0,5.0,272.2943043108156,Pubs
1507,Bounceback Cafe,53.343893,-6.280531,1.0,5.0,277.17105477404164,Tex-Mex
1508,Belly Bites Cafe,53.343893,-6.280531,3.0,3.5,277.17105477404164,Mexican
1509,Curry & Kebab,53.343893,-6.280531,14.0,4.0,281.7714457851204,Indian
1510,Coke Lane Pizza @ Lucky's,53.343893,-6.280531,2.0,4.0,288.8374588959706,Pizza
1511,Lucky's,53.343893,-6.280531,3.0,4.5,291.7813922059524,Bars
1512,Zupa,53.347477,-6.28525,1.0,3.0,16.715695529841174,Food Stands
1513,Mamma Mia,53.347477,-6.28525,2.0,3.0,16.715695529841174,Italian
1514,Antalya,53.347477,-6.28525,1.0,3.0,16.715695529841174,Fast Food
1515,Brambles Deli Café,53.347477,-6.28525,2.0,3.5,94.79048205321672,Cafes
1516,Big's Bar,53.347477,-6.28525,2.0,4.5,97.96609923350056,Bars
1517,Adriano's Take Away & Pizzeria,53.347477,-6.28525,2.0,4.5,212.9194479528638,Fast Food
1518,Fish Shop,53.347477,-6.28525,33.0,5.0,219.51139142898225,Fish & Chips
1519,Phx Bistro,53.347477,-6.28525,53.0,4.5,259.622674931605,Irish
1520,Sorrento,53.347477,-6.28525,10.0,4.0,329.29154727365346,Fast Food
1521,J McGettigan,53.347477,-6.28525,1.0,1.0,331.283180410847,Pubs
1522,Chesterfields Restaurant,53.347477,-6.28525,8.0,4.5,348.06497335473176,Irish
1523,Frank Ryan & Son,53.347477,-6.28525,19.0,4.0,351.33866841511326,Pubs
1524,Frank Ryan's,53.347477,-6.28525,1.0,5.0,353.5608028450981,Bars
1525,Iveagh Bar,53.347477,-6.28525,16.0,3.5,366.412570611613,Bars
1526,Pifko,53.347477,-6.28525,26.0,4.0,376.5927581318175,Pubs
1527,Frank Ryan's Bar,53.347477,-6.28525,1.0,3.0,382.0123856574761,Bars
1528,Waterfront Newsagent & Deli,53.347477,-6.28525,1.0,4.0,383.6000953109667,Newspapers & Magazines
1529,The Belfry,53.347477,-6.28525,1.0,4.0,387.327251493084,Pubs
1530,Rose Garden Chinese,53.339005,-6.300217,3.0,2.0,283.5766401155653,Chinese
1531,The Bird Flanagan,53.339005,-6.300217,4.0,4.0,283.7599120869832,Pubs
1532,La Boulangerie,53.339005,-6.300217,2.0,4.0,331.4114915918174,Coffee & Tea
1533,Amber Grill,53.339005,-6.300217,3.0,4.5,350.96515442777905,Fish & Chips
1534,Old Royal Oak,53.339005,-6.300217,5.0,4.0,369.3429099354255,Pubs
1535,Keng Seng Chinese Take Away,53.339005,-6.300217,1.0,3.0,381.1028904316246,Fast Food
1536,Itsa,53.339005,-6.300217,4.0,3.5,435.13874137709234,Sandwiches
1537,Insomnia Coffee Company,53.339005,-6.300217,5.0,2.0,510.50944796738816,Sandwiches
1538,Union8,53.339005,-6.300217,48.0,4.0,516.4978000426494,Modern European
1539,Newland Takeaway,53.339005,-6.300217,3.0,3.5,520.6806201884087,Fast Food
1540,Michael Kennys,53.339005,-6.300217,1.0,4.0,537.6358640858839,Pubs
1541,La Dolce Vita,53.339005,-6.300217,39.0,4.0,572.6888391533564,Italian
1542,The Patriot Inn,53.339005,-6.300217,35.0,3.5,581.3173240429483,Irish Pub
1543,Stephanie's Cafe,53.339005,-6.300217,2.0,3.5,627.6533711184585,Diners
1544,Broyage,53.339005,-6.300217,3.0,3.5,657.985019701821,American (New)
1545,HSQ Cafe,53.339005,-6.300217,3.0,3.5,694.3305284953605,Cafes
1546,Insomnia,53.339005,-6.300217,1.0,4.0,703.634820881337,Patisserie/Cake Shop
1547,Rialto Take-Away,53.339005,-6.300217,2.0,2.5,732.7472891840903,Fast Food
1548,Good Luck Chinese Take Away,53.339005,-6.300217,4.0,3.5,749.5986044317594,Fast Food
1549,LimeTree Cafe,53.339005,-6.300217,42.0,4.0,752.6719029710393,Cafes
1550,Pause Café,53.344153,-6.233451,3.0,3.5,45.62310353424403,Cafes
1551,Mc Evoys,53.344153,-6.233451,1.0,3.0,109.53818181717008,Pubs
1552,Cafe Sora,53.344153,-6.233451,6.0,4.5,158.18666373791632,Cafes
1553,Dice Bar,53.344153,-6.233451,55.0,4.0,174.1303401443416,Pubs
1554,Vertigo Bar,53.344153,-6.233451,5.0,2.5,265.32549226009473,Lounges
1555,Nutbutter,53.344153,-6.233451,11.0,4.5,311.06248620566754,Wine Bars
1556,Basil,53.344153,-6.233451,22.0,4.5,312.93416194693214,Food Trucks
1557,Lolly and Cooks,53.344153,-6.233451,30.0,4.0,338.4810925217836,Breakfast & Brunch
1558,Café Bar H,53.344153,-6.233451,23.0,3.5,343.1786210583211,Wine Bars
1559,The Marker Hotel,53.344153,-6.233451,81.0,4.0,352.6205182985833,Hotels & Travel
1560,HQ Restaurant and Wine Bar,53.344153,-6.233451,41.0,3.0,355.51854710300853,Gastropubs
1561,The Mayson,53.344153,-6.233451,2.0,3.5,365.16386924508174,Bars
1562,The Brasserie,53.344153,-6.233451,7.0,4.0,368.93285664673033,Brasseries
1563,À Table Café,53.344153,-6.233451,1.0,4.0,373.6185021645316,Coffee & Tea
1564,Il Valentino Bakery & Cafe,53.344153,-6.233451,65.0,4.0,392.7886755760216,Bakeries
1565,Crystal Boat,53.344153,-6.233451,24.0,2.5,394.3184087017284,Chinese
1566,Terrace Cafe,53.334295,-6.258503,2.0,3.5,8.592625764946996,Coffee & Tea
1567,Alfie Byrne's,53.334295,-6.258503,43.0,4.0,80.79473209037403,Pubs
1568,Lemuel's,53.334295,-6.258503,5.0,5.0,91.0982555677344,Cocktail Bars
1569,The Coburg Brasserie,53.334295,-6.258503,1.0,5.0,119.15848361603013,Irish
1570,Harcourt Street Food Market,53.334295,-6.258503,5.0,4.0,132.40247029052978,Food Stands
1571,The Farm,53.334295,-6.258503,3.0,3.5,192.27075797301043,Modern European
1572,Gerards Deli & Sandwich Bar,53.334295,-6.258503,1.0,3.0,197.8831230838709,Delis
1573,Chapter & Verse,53.334295,-6.258503,3.0,3.5,200.81410370997685,Convenience Stores
1574,O'Brien's Irish Sandwich Bar,53.334295,-6.258503,2.0,3.0,204.72871749154132,Coffee & Tea
1575,Check 22,53.334295,-6.258503,2.0,4.5,218.49597856176507,Cafes
1576,Darby O'Gills,53.334295,-6.258503,3.0,2.5,219.03691161955464,Pubs
1577,Hartigan's,53.334295,-6.258503,11.0,3.0,222.5984665056312,Pubs
1578,Emer's Kitchen,53.334295,-6.258503,8.0,4.5,226.11965880430225,Cafes
1579,House,53.334295,-6.258503,58.0,4.0,226.31112565396063,Bars
1580,East Side Tavern,53.334295,-6.258503,19.0,3.0,232.1944212728041,Gastropubs
1581,Kobra Bar & Restaurant,53.334295,-6.258503,4.0,3.0,234.86976188684892,Modern European
1582,Zambrero,53.334295,-6.258503,13.0,3.0,248.51440850959565,Mexican
1583,PEACOCKGREEN & CO.,53.334295,-6.258503,9.0,4.0,259.4545185867214,Cafes
1584,Peacock Green & Co,53.334295,-6.258503,24.0,4.0,259.57031197730686,Cafes
1585,Cocu,53.334295,-6.258503,19.0,4.5,259.6331870294458,Salad
1586,V'n V,53.340803,-6.267732,3.0,4.0,81.12240896256628,French
1587,Luciano's,53.340803,-6.267732,2.0,2.5,122.9087573281459,Fish & Chips
1588,Darwins,53.340803,-6.267732,74.0,4.0,141.87565445813073,Steakhouses
1589,Snax In The City,53.340803,-6.267732,4.0,3.5,153.28253032182536,Coffee & Tea
1590,Wolf & Spoon,53.340803,-6.267732,13.0,4.0,156.3943202395721,Coffee & Tea
1591,Govinda's,53.340803,-6.267732,40.0,4.0,156.52579261236548,Vegetarian
1592,Lucky Tortoise,53.340803,-6.267732,5.0,3.5,159.02782865593625,Dim Sum
1593,Bow Lane,53.340803,-6.267732,49.0,4.0,159.11525760180072,Cocktail Bars
1594,Uno Mas,53.340803,-6.267732,10.0,4.5,159.5243485480235,Wine Bars
1595,Scoop Dessert Parlour,53.340803,-6.267732,5.0,4.0,159.605781527009,Desserts
1596,Fogo's,53.340803,-6.267732,1.0,4.0,163.7465261534249,Pizza
1597,Silk Road Cafe,53.340803,-6.267732,27.0,4.0,167.21323768701834,Mediterranean
1598,Capitol Lounge,53.340803,-6.267732,52.0,3.0,177.71497192948468,Pubs
1599,Peckish,53.340803,-6.267732,2.0,2.5,183.63967408420584,Delis
1600,Momo's,53.340803,-6.267732,5.0,2.5,183.63967408420584,Fast Food
1601,The Swan Bar,53.340803,-6.267732,18.0,4.5,190.3721609449041,Pubs
1602,The Blossom Tree Cafe,53.340803,-6.267732,1.0,4.0,197.7016089144729,Irish
1603,The Long Hall,53.340803,-6.267732,92.0,4.5,200.89752859861343,Pubs
1604,SISU Izakaya,53.340803,-6.267732,1.0,3.0,204.9719644545665,Japanese
1625,Canal Boat Restaurant,53.333653,-6.248345,2.0,2.5,84.48742305707052,Irish
1626,La Peniche,53.333653,-6.248345,13.0,3.0,107.11530331480114,French
1627,Chopped,53.333653,-6.248345,1.0,4.0,142.03189761688776,Salad
1628,Boojum,53.333653,-6.248345,2.0,3.0,144.98754437507253,Mexican
1629,Keshk Cafe & Restaurant,53.333653,-6.248345,49.0,4.5,169.6488167144107,Mediterranean
1630,Beshoff Bros,53.333653,-6.248345,30.0,3.5,183.58205063401184,Fish & Chips
1631,Kanum,53.333653,-6.248345,48.0,3.5,190.36475705663327,Thai
1632,The Wellington,53.333653,-6.248345,11.0,3.5,196.01728589042844,Pubs
1633,Kerala Kitchen,53.333653,-6.248345,30.0,4.5,210.8824998221997,Indian
1634,Milano,53.333653,-6.248345,35.0,3.5,224.37205832980865,Italian
1635,Cocu,53.333653,-6.248345,25.0,4.0,226.68647810081816,Gluten-Free
1636,Bloom Brasserie,53.333653,-6.248345,44.0,4.5,233.9996318470961,Brasseries
1637,Bagel Factory,53.333653,-6.248345,4.0,3.5,236.6544174978588,Sandwiches
1638,Insomnia,53.333653,-6.248345,5.0,3.5,237.73692553549824,Coffee & Tea
1639,Chai Yo Restaurant,53.333653,-6.248345,47.0,4.0,238.3044018761767,Chinese
1640,O'Briens Sandwich Café,53.333653,-6.248345,8.0,2.5,242.98279494577247,Sandwiches
1641,Zakura Izakaya,53.333653,-6.248345,18.0,3.5,244.83528228475825,Japanese
1642,Cavern on Baggot Street,53.333653,-6.248345,19.0,4.5,244.9518482656348,Wine Bars
1643,No. 8,53.333653,-6.248345,3.0,3.5,246.776032810913,Newspapers & Magazines
1644,Burger King,53.333653,-6.248345,5.0,3.0,249.2153015408927,Fast Food
1645,Thomas House,53.343105,-6.277167,30.0,4.5,17.390365294454654,Music Venues
1646,Dragon Inn,53.343105,-6.277167,6.0,2.5,30.009640161019806,Fast Food
1647,Bounceback Cafe,53.343105,-6.277167,1.0,5.0,42.46165417016538,Tex-Mex
1648,Belly Bites Cafe,53.343105,-6.277167,3.0,3.5,42.46165417016538,Mexican
1649,Tom Kennedy's,53.343105,-6.277167,5.0,4.0,45.04681769582984,Pubs
1650,Curry & Kebab,53.343105,-6.277167,14.0,4.0,46.83616733013351,Indian
1651,Piedescalso,53.343105,-6.277167,3.0,3.0,59.55058945236283,Cafes
1652,P Borza,53.343105,-6.277167,1.0,2.0,71.80711814521233,Fish & Chips
1653,Caffe Noto,53.343105,-6.277167,23.0,3.5,77.07937813735707,Coffee & Tea
1654,Vincenzo's Pizzeria,53.343105,-6.277167,8.0,3.5,87.40522465827904,Pizza
1655,Bakers Bar & Restaurant,53.343105,-6.277167,18.0,4.0,130.06666319901876,Pubs
1656,The Clock,53.343105,-6.277167,4.0,4.5,134.7206230308604,Pubs
1657,Luncheonette,53.343105,-6.277167,7.0,4.5,136.86568898714629,Cafes
1658,Drop Dead Twice,53.343105,-6.277167,4.0,4.5,145.12574864071237,Cocktail Bars
1659,The Riddler,53.343105,-6.277167,24.0,4.5,149.28422103027526,Irish
1660,Tivoli Backstage,53.343105,-6.277167,2.0,4.5,157.78118571762704,Pubs
1661,Fountain Bar,53.343105,-6.277167,2.0,3.5,169.95111901615124,Pubs
1662,Lark Inn,53.343105,-6.277167,2.0,5.0,182.13282976967216,Pubs
1663,Coke Lane Pizza @ Lucky's,53.343105,-6.277167,2.0,4.0,192.0594362190972,Pizza
1664,Lucky's,53.343105,-6.277167,3.0,4.5,196.39979148833743,Bars
1665,Lolly And Cooks,53.341428,-6.24672,1.0,4.0,82.97042407390663,Cafes
1666,Mizzoni Pizza and Pasta,53.341428,-6.24672,8.0,2.0,108.5283136262174,Pizza
1667,Probus Wines & Spirits Dublin,53.341428,-6.24672,25.0,4.5,112.77350733660344,"Beer, Wine & Spirits"
1668,Musashi,53.341428,-6.24672,6.0,4.0,120.2742441971027,Japanese
1669,Di Bella Cafe,53.341428,-6.24672,1.0,4.0,125.49168307294768,Italian
1670,The Square Ball,53.341428,-6.24672,11.0,4.0,143.2155512792273,Pubs
1671,The Pig & Heifer,53.341428,-6.24672,23.0,4.0,216.4721523682048,Delis
1672,Fudi,53.341428,-6.24672,6.0,3.0,225.576590270833,Salad
1673,Bon Espresso & News,53.341428,-6.24672,1.0,4.0,229.5208765217716,Cafes
1674,Sprout & Co,53.341428,-6.24672,5.0,5.0,235.6660653675448,Salad
1675,Arabica Coffee House,53.341428,-6.24672,7.0,3.5,241.0059949580197,Cafes
1676,Lido Café,53.341428,-6.24672,10.0,3.0,245.26441832151943,Fast Food
1677,BG Cafe & Deli,53.341428,-6.24672,6.0,4.5,246.52293065150027,Cafes
1678,Westland Cafe,53.341428,-6.24672,1.0,1.0,247.8137392615061,Cafes
1679,Subway,53.341428,-6.24672,6.0,2.0,250.18792309976507,Sandwiches
1680,Padraig Pearse,53.341428,-6.24672,2.0,2.0,251.9496639495996,Pubs
1681,Gertrude,53.341428,-6.24672,6.0,4.5,252.3430172194805,Wine Bars
1682,Rhubarb Cafe,53.341428,-6.24672,1.0,4.0,257.18361837213416,Cafes
1683,Il Caffè di Napoli,53.341428,-6.24672,66.0,4.0,261.327004385488,Coffee & Tea
1684,McGrattan's In The Lane,53.338614,-6.248606,36.0,4.0,182.4459454106997,Pubs
1685,Bon Espresso & News,53.338614,-6.248606,1.0,4.0,188.21063196042425,Cafes
1686,Fudi,53.338614,-6.248606,6.0,3.0,191.15600707132592,Salad
1687,Inn on the Green,53.338614,-6.248606,2.0,3.5,198.10244889740343,Bars
1688,Sprout & Co,53.338614,-6.248606,5.0,5.0,201.97122191618087,Salad
1689,Rhubarb Cafe,53.338614,-6.248606,1.0,4.0,204.900576163902,Cafes
1690,Rhubarb Cafe,53.338614,-6.248606,4.0,2.5,230.3569535207668,Coffee & Tea
1691,Rhubarb Cafe,53.338614,-6.248606,5.0,2.5,259.44733796582074,Coffee & Tea
1692,Cafe Sol,53.338614,-6.248606,7.0,3.5,213.2787886361882,Coffee & Tea
1693,Ismael Kebab,53.338614,-6.248606,3.0,2.5,215.03181743685917,Kebab
1694,Pablo Picante,53.338614,-6.248606,68.0,3.5,223.32910902195303,Mexican
1695,FX Buckley,53.338614,-6.248606,80.0,4.5,228.4264516488012,Steakhouses
1696,Café Coco,53.338614,-6.248606,1.0,3.0,235.23411921470924,Delis
1697,Voilà,53.338614,-6.248606,19.0,4.5,240.8120473444369,Breakfast & Brunch
1698,Chez Max,53.338614,-6.248606,54.0,4.0,244.81029273579924,French
1699,Fig & Barrow,53.338614,-6.248606,4.0,2.5,250.20795846586984,Breakfast & Brunch
1700,Matt The Thresher,53.338614,-6.248606,149.0,4.0,251.78760574939935,Seafood
1701,Chopped,53.338614,-6.248606,30.0,3.5,253.07890065201263,Salad
1702,Eathos,53.338614,-6.248606,3.0,4.5,259.3892470838952,Patisserie/Cake Shop
1703,O'Briens Sandwich Café,53.338614,-6.248606,4.0,3.5,260.07731089306253,Sandwiches
1704,Mc Evoys,53.341833,-6.231291,1.0,3.0,193.27909766890352,Pubs
1705,Mellon's,53.341833,-6.231291,3.0,4.5,230.9253582923229,Cafes
1706,Ferrari Take-Away,53.341833,-6.231291,6.0,4.0,258.6904166764247,Fish & Chips
1707,Pause Café,53.341833,-6.231291,3.0,3.5,325.7001338437772,Cafes
1708,Flavours,53.341833,-6.231291,2.0,3.0,341.91847756308306,Delis
1709,Charlotte Quay,53.341833,-6.231291,18.0,4.5,390.7226675038913,Cocktail Bars
1710,Mackenzie's,53.341833,-6.231291,8.0,4.0,397.7347047477292,Pizza
1711,Fairplay Café,53.341833,-6.231291,2.0,3.0,430.2801393086971,Sandwiches
1712,Cafe Sora,53.341833,-6.231291,6.0,4.5,441.11547184173065,Cafes
1713,Dice Bar,53.341833,-6.231291,55.0,4.0,468.5008716477192,Pubs
1714,Milano,53.341833,-6.231291,51.0,3.0,473.3087561294533,Italian
1715,Pizza Hut,53.341833,-6.231291,1.0,3.0,476.5156277224647,Pizza
1716,The Bath,53.341833,-6.231291,36.0,4.0,487.4276642902742,Pubs
1717,Waterways Visitor Centre,53.341833,-6.231291,2.0,3.0,503.5940081559333,Visitor Centers
1718,Herbstreet,53.341833,-6.231291,167.0,4.0,509.63110906129583,Cafes
1719,Vertigo Bar,53.341833,-6.231291,5.0,2.5,509.7917796114124,Lounges
1720,The Old Spot,53.341833,-6.231291,44.0,4.5,514.4661917102912,Bars
1721,Gerard’s,53.346637,-6.246154,2.0,5.0,98.1777894709557,Cafes
1722,Caffe Parigi   Parigi by Night,53.346637,-6.246154,11.0,4.0,163.20347040281138,Italian
1723,Oly's Bar And Restaurant,53.346637,-6.246154,17.0,4.0,178.15306648579397,Breakfast & Brunch
1724,J2 Grill & Sushi,53.346637,-6.246154,119.0,4.0,178.37387548647317,Japanese
1725,Windjammer,53.346637,-6.246154,10.0,4.0,203.09850383822013,Pubs
1726,Eddie Rocket's,53.346637,-6.246154,22.0,3.5,208.2443521619392,Diners
1727,O'Briens,53.346637,-6.246154,3.0,4.0,212.26551510342148,Coffee & Tea
1728,Milano,53.346637,-6.246154,17.0,3.0,214.64153870366948,Italian
1729,The Pig and Heifer,53.346637,-6.246154,29.0,4.5,237.04182215243463,Delis
1730,East Restaurant,53.346637,-6.246154,18.0,3.5,239.41025584739836,Asian Fusion
1731,Insomnia CHQ,53.346637,-6.246154,2.0,3.5,259.1724069356161,Cafes
1732,TOSS'D Noodles & Salads,53.346637,-6.246154,26.0,4.0,280.17685803107423,Thai
1733,Seven Wonders,53.346637,-6.246154,10.0,4.5,287.49528482899234,Bagels
1734,Lunch!,53.346637,-6.246154,15.0,4.5,304.19652101739314,Cafes
1735,Il Fornaio,53.346637,-6.246154,27.0,3.5,317.90093698235177,Italian
1736,Honey Truffle Kitchen,53.346637,-6.246154,8.0,4.5,323.1330724459779,Cafes
1737,Insomnia Coffee Company,53.346637,-6.246154,1.0,4.0,324.5751994661116,Restaurants
1738,Subway,53.346637,-6.246154,1.0,5.0,327.1796199885207,Sandwiches
1739,O'Donovan,53.346637,-6.246154,9.0,4.5,329.19476428756474,Delis
1740,The Exchequer,53.343034,-6.263578,111.0,4.0,15.529154747917664,Gastropubs
1741,Ukiyo Bar,53.343034,-6.263578,90.0,4.0,18.62992255208509,Karaoke
1742,Fallon & Byrne,53.343034,-6.263578,242.0,4.0,18.661180937760918,Delis
1743,La Vie,53.343034,-6.263578,1.0,2.0,22.97751557512537,Bars
1744,Leon Bakery,53.343034,-6.263578,4.0,4.5,26.782774592112546,Bakeries
1745,Olesya's Wine Bar,53.343034,-6.263578,37.0,3.5,31.277848345929435,Wine Bars
1746,Central Hotel,53.343034,-6.263578,31.0,3.5,33.539460303974046,Hotels
1747,Itsa Bagel,53.343034,-6.263578,8.0,2.5,35.8438577190816,Cafes
1748,Rustic Stone,53.343034,-6.263578,198.0,4.0,39.86832227462721,American (New)
1749,Taste at Rustic,53.343034,-6.263578,28.0,4.5,40.90582309453701,Japanese
1750,Juanitos,53.343034,-6.263578,7.0,4.5,41.51900941100864,Breakfast & Brunch
1751,Bar Rustic,53.343034,-6.263578,2.0,4.5,41.77687221228903,Cocktail Bars
1752,The Rag Trader,53.343034,-6.263578,5.0,4.0,43.31967642864815,Pubs
1753,Honest Pizza,53.343034,-6.263578,18.0,4.0,46.01334897211695,Pizza
1754,The Library Bar,53.343034,-6.263578,62.0,4.0,47.42099375289979,Bars
1755,Blazing Salads,53.343034,-6.263578,60.0,4.5,53.79332378027541,Vegetarian
1756,Boulevard Café,53.343034,-6.263578,21.0,3.5,55.19798701901758,Cafes
1757,Nutty Delights,53.343034,-6.263578,2.0,5.0,56.7544105201036,Food Stands
1758,Mizzoni's Pizza and Pasta,53.343034,-6.263578,4.0,4.5,58.0341683990607,Italian
1759,The Mayson,53.346867,-6.230852,2.0,3.5,119.4166312509309,Bars
1760,Cafe Sora,53.346867,-6.230852,6.0,4.5,226.76278805227943,Cafes
1761,Eat To The Beat,53.346867,-6.230852,1.0,5.0,250.63379952029567,Food Stands
1762,Coda Eatery,53.346867,-6.230852,3.0,3.5,263.53913636825087,Irish
1763,Hemidemisemi Quaverbar,53.346867,-6.230852,8.0,3.0,266.4724309009658,Bars
1764,Dice Bar,53.346867,-6.230852,55.0,4.0,276.8257061733263,Pubs
1765,The Green Room Bar,53.346867,-6.230852,3.0,2.5,315.6043267569806,Gastropubs
1766,Pause Café,53.346867,-6.230852,3.0,3.5,365.7351988346015,Cafes
1767,The Audi Club,53.346867,-6.230852,2.0,2.5,404.7691079016152,Bars
1768,Mackenzie's,53.346867,-6.230852,8.0,4.0,426.66358395486,Pizza
1769,Mc Evoys,53.346867,-6.230852,1.0,3.0,435.66471070971977,Pubs
1770,Fairplay Café,53.346867,-6.230852,2.0,3.0,458.0935319349473,Sandwiches
1771,MV Cill Airne,53.346867,-6.230852,43.0,4.0,470.2436939135996,Pubs
1772,Vertigo Bar,53.346867,-6.230852,5.0,2.5,498.2476573420181,Lounges
1773,Milano,53.346867,-6.230852,51.0,3.0,506.7737537256318,Italian
1774,À Table Café,53.346867,-6.230852,1.0,4.0,526.3874872934229,Coffee & Tea
1775,Herbstreet,53.346867,-6.230852,167.0,4.0,540.1044426797656,Cafes
1776,Nutbutter,53.346867,-6.230852,11.0,4.5,544.5827926682294,Wine Bars
1777,Lolly and Cooks,53.346867,-6.230852,30.0,4.0,561.7448900186781,Breakfast & Brunch
1778,T O Brennan,53.3547,-6.272314,2.0,4.5,164.39873572337865,Pubs
1779,Akanchawa's Honey Pot,53.3547,-6.272314,2.0,3.0,180.35871016657757,African
1780,Dec Gallagher's,53.3547,-6.272314,1.0,5.0,210.9789958593504,Pubs
1781,McGowans of Phibsboro,53.3547,-6.272314,25.0,3.5,230.9980669769178,Dance Clubs
1782,Four Star Pizza,53.3547,-6.272314,5.0,2.5,279.7811405481468,Pizza
1783,The Kings Inn,53.3547,-6.272314,2.0,5.0,333.6378865732457,Bars
1784,Mizzoni Pizza Pasta,53.3547,-6.272314,2.0,3.5,356.1505487886135,Fast Food
1785,DELISUZ,53.3547,-6.272314,8.0,5.0,362.9674690456965,Breakfast & Brunch
1786,The Healthy Hut,53.3547,-6.272314,1.0,5.0,370.2998379513864,Juice Bars & Smoothies
1787,BoCo,53.3547,-6.272314,6.0,4.0,404.3945390900569,Pizza
1788,Subway,53.3547,-6.272314,1.0,4.0,404.967439506082,Sandwiches
1789,Welcome City,53.3547,-6.272314,1.0,5.0,420.7415062694516,Chinese
1790,Canajun Cafe,53.3547,-6.272314,1.0,1.0,429.0255545172606,Coffee & Tea
1791,The Back Page,53.3547,-6.272314,23.0,4.5,430.8033850496173,Pubs
1792,Fine Fresh Food Bistro,53.3547,-6.272314,2.0,3.0,433.16451670364063,Bistros
1793,Veginity,53.3547,-6.272314,16.0,4.5,436.9276906446096,Food Trucks
1794,Delahunty's,53.3547,-6.272314,2.0,4.5,443.8672689506913,Pubs
1795,Beerhouse,53.3547,-6.272314,22.0,4.5,448.5857490267774,Pubs
1796,Anatolia Turkish Kebab House,53.3547,-6.272314,3.0,4.5,449.1441474439169,Turkish
1797,El Patron,53.3547,-6.272314,9.0,4.0,451.467198542261,Mexican
1798,Harcourt Street Food Market,53.33403,-6.260714,5.0,4.0,21.463429419366804,Food Stands
1799,Zambrero,53.33403,-6.260714,13.0,3.0,104.46866244054728,Mexican
1800,Peacock Green & Co,53.33403,-6.260714,24.0,4.0,110.38970598247148,Cafes
1801,Cocu,53.33403,-6.260714,19.0,4.5,110.4407211180174,Salad
1802,The Iveagh,53.33403,-6.260714,2.0,2.0,131.3165532766463,Bars
1803,The Black Door,53.33403,-6.260714,15.0,3.5,139.009705556518,Dance Clubs
1804,Terrace Cafe,53.33403,-6.260714,2.0,3.5,142.9559848141349,Coffee & Tea
1805,1900,53.33403,-6.260714,1.0,5.0,144.41290096712217,Irish
1806,1900,53.33403,-6.260714,34.0,4.0,144.4129009671736,Bistros
1807,Dtwo,53.33403,-6.260714,38.0,2.5,156.25734450204916,Dance Clubs
1808,Sophie's Bar,53.33403,-6.260714,122.0,4.0,224.193254788566,Cocktail Bars
1809,Alfie Byrne's,53.33403,-6.260714,43.0,4.0,225.0244678191356,Pubs
1810,Lemuel's,53.33403,-6.260714,5.0,5.0,230.188300434986,Cocktail Bars
1811,Copper Face Jacks,53.33403,-6.260714,63.0,2.5,231.5362834915297,Dance Clubs
1812,Doughboys,53.33403,-6.260714,27.0,4.0,237.6170846373309,Sandwiches
